customer_id,product_id,star_rating,verified_purchase
2868,1373,0.0,0
6448,5025,0.0,0
4341,793,0.0,0
1794,2768,0.0,0
7560,5363,0.0,0
4448,5865,0.0,0
4416,512,5.0,0
3446,2772,0.0,0
2015,3425,0.0,0
4651,2568,0.0,0
305,5231,0.0,0
5525,947,0.0,0
6992,4491,0.0,0
4195,2085,0.0,0
5885,3251,0.0,0
326,2826,0.0,0
4574,1503,0.0,0
2711,4452,0.0,0
4948,421,0.0,0
7754,596,0.0,0
281,5497,0.0,0
7415,3201,0.0,0
690,1817,0.0,0
2793,4942,0.0,0
7488,2809,0.0,0
6384,4078,0.0,0
5459,444,0.0,0
6250,3385,0.0,0
1835,4873,1.0,0
2024,5924,0.0,0
1976,1386,0.0,0
6965,5862,0.0,0
940,1806,1.0,0
680,1410,5.0,0
7859,2238,0.0,0
3912,5750,0.0,0
6500,3401,0.0,0
6766,5673,0.0,0
5961,3838,0.0,0
4652,4338,0.0,0
6491,4435,4.0,1
2864,4019,0.0,0
2195,4426,4.0,0
3111,3328,1.0,0
6787,4426,0.0,0
7193,671,0.0,0
2114,137,0.0,0
6507,4942,0.0,0
7178,1852,0.0,0
3573,5380,0.0,0
2910,84,0.0,0
683,3246,1.0,1
5896,3357,1.0,0
3739,1125,0.0,0
5413,4602,0.0,0
2955,1668,0.0,0
7315,896,5.0,0
7464,2884,0.0,0
3946,4707,0.0,0
2277,2801,0.0,0
4406,737,0.0,0
2096,2632,0.0,0
6873,1516,0.0,0
6695,5656,0.0,0
5969,3089,0.0,0
5328,3903,0.0,0
48,3050,0.0,0
1379,2198,0.0,0
3599,5544,0.0,0
6910,5639,1.0,1
3578,4558,2.0,0
5194,2818,0.0,0
5928,2866,0.0,0
5877,3700,0.0,0
1132,5689,0.0,0
6898,2578,5.0,0
4137,4334,0.0,0
475,4402,0.0,0
1540,2297,0.0,0
7705,3067,0.0,0
137,5583,5.0,0
4996,1778,0.0,0
2336,3516,0.0,0
4894,4758,0.0,0
165,3706,0.0,0
3953,5219,2.0,0
6695,960,4.0,0
4287,2391,0.0,0
2133,711,0.0,0
7880,4596,5.0,0
6612,2407,0.0,0
766,3932,2.0,0
7786,5,0.0,0
7630,4402,0.0,0
5793,5009,1.0,0
6955,2166,5.0,0
3159,3443,0.0,0
897,3809,5.0,0
978,1144,5.0,0
6288,2339,3.0,0
6751,1109,5.0,0
3209,3118,0.0,0
2935,2246,0.0,0
5122,1050,5.0,0
5540,5884,5.0,1
6365,5757,5.0,0
3444,4291,1.0,0
4968,3410,0.0,0
6218,3978,3.0,0
1670,2945,0.0,0
1492,3083,0.0,0
3159,4812,3.0,0
4923,4743,3.0,0
1001,4952,0.0,0
347,5423,0.0,0
2853,4491,0.0,0
5591,2676,0.0,0
4513,3716,0.0,0
200,3409,0.0,0
743,4414,5.0,1
348,1551,0.0,0
5713,2726,0.0,0
6134,4595,0.0,0
6237,50,0.0,0
3584,3119,0.0,0
5003,2230,0.0,0
3305,2095,0.0,0
4511,1283,0.0,0
6620,3256,0.0,0
2835,2538,5.0,1
7798,1882,2.0,0
5691,3615,0.0,0
6426,3980,0.0,0
5646,859,0.0,0
4199,4277,1.0,0
4449,4089,0.0,0
1507,679,0.0,0
3115,4454,0.0,0
4989,2737,5.0,1
6587,238,5.0,0
4696,579,0.0,0
4151,4498,0.0,0
7744,3267,0.0,0
1621,2054,1.0,1
1869,286,0.0,0
6496,452,0.0,0
1563,2561,0.0,0
5767,1015,0.0,0
2035,1997,0.0,0
2064,1050,0.0,0
4050,974,4.0,0
1657,1989,0.0,0
3887,4277,5.0,0
4047,1154,0.0,0
1382,2958,0.0,0
6742,2497,0.0,0
521,5077,0.0,0
665,4071,0.0,0
3983,1026,0.0,0
6263,2267,0.0,0
1430,5711,5.0,1
5219,816,0.0,0
1288,5023,0.0,0
6694,4477,0.0,0
2129,3510,4.0,1
5558,5168,0.0,0
6190,5803,0.0,0
4798,5614,0.0,0
804,3840,1.0,0
3931,2642,0.0,0
4616,3734,0.0,0
3275,3404,0.0,0
1089,3895,0.0,0
3040,4057,0.0,0
534,2399,0.0,0
6080,401,4.0,0
7750,3153,0.0,0
5951,5714,0.0,0
3410,4252,0.0,0
2797,3146,0.0,0
110,2425,0.0,0
227,1118,0.0,0
1876,1824,0.0,0
3471,2241,0.0,0
1660,1011,0.0,0
2803,4034,5.0,1
7787,1635,0.0,0
11,2421,0.0,0
5368,3315,0.0,0
1664,113,0.0,0
6660,2915,5.0,0
5121,5483,5.0,1
3660,4267,0.0,0
2220,5269,0.0,0
1692,45,0.0,0
6969,1719,2.0,0
3405,5342,4.0,0
5797,2022,0.0,0
6704,2938,0.0,0
5675,3037,0.0,0
5258,2957,0.0,0
6532,1801,0.0,0
6053,32,0.0,0
6597,555,0.0,0
2507,2394,0.0,0
3548,5334,0.0,0
5018,651,0.0,0
7125,4227,0.0,0
7841,1024,0.0,0
3215,2053,1.0,1
6935,2654,1.0,1
7880,4621,0.0,0
6080,281,0.0,0
526,2879,0.0,0
5568,3683,0.0,0
7018,3461,0.0,0
5034,4680,4.0,0
4870,1461,0.0,0
984,4406,5.0,0
4933,4549,0.0,0
137,2007,0.0,0
1060,4053,5.0,1
44,2080,0.0,0
2197,4372,0.0,0
5310,2168,0.0,0
6878,83,0.0,0
5392,2187,0.0,0
5005,3415,0.0,0
7908,3227,0.0,0
1332,2745,0.0,0
2212,2694,0.0,0
1006,363,0.0,0
2655,1485,0.0,0
7360,5889,0.0,0
3264,1074,5.0,0
1506,3796,0.0,0
4435,1862,4.0,1
2426,4731,0.0,0
4618,3221,0.0,0
5307,5221,1.0,0
1911,1898,0.0,0
3216,1365,0.0,0
6348,1624,0.0,0
5394,3389,0.0,0
5700,1607,0.0,0
5394,5227,0.0,0
2389,2439,0.0,0
5320,4174,0.0,0
421,2378,5.0,1
3977,4751,0.0,0
6144,268,5.0,0
4895,889,0.0,0
858,4641,0.0,0
1265,5328,1.0,0
3222,248,0.0,0
1936,2660,4.0,0
3274,1311,0.0,0
6694,291,5.0,0
2115,3403,5.0,0
1160,4254,0.0,0
6547,1153,0.0,0
4092,4095,0.0,0
7703,3966,5.0,1
343,2937,0.0,0
5847,4965,0.0,0
4974,5837,0.0,0
1964,1723,0.0,0
1833,5615,0.0,0
7736,2152,0.0,0
3689,4677,5.0,0
531,2679,0.0,0
48,4613,0.0,0
6240,5836,1.0,1
433,1707,0.0,0
2332,194,0.0,0
680,5889,0.0,0
3959,1243,0.0,0
4572,3736,0.0,0
4429,1883,0.0,0
6251,4081,0.0,0
5528,3259,0.0,0
6878,105,1.0,0
2764,3355,5.0,1
5544,4727,0.0,0
1139,876,0.0,0
2679,596,0.0,0
5053,1623,0.0,0
4410,4927,0.0,0
2621,1390,0.0,0
1311,1407,0.0,0
1488,1581,5.0,1
1259,2656,0.0,0
3782,1032,0.0,0
4725,4551,0.0,0
2743,1329,0.0,0
4947,5080,0.0,0
6290,4580,0.0,0
6433,2438,0.0,0
7842,3802,0.0,0
7411,2115,0.0,0
1953,4278,0.0,0
450,832,0.0,0
5100,3258,0.0,0
4277,4068,0.0,0
3457,1028,0.0,0
2028,5337,0.0,0
255,5283,0.0,0
567,5811,5.0,0
3583,3243,5.0,1
5124,4582,0.0,0
4947,632,5.0,1
655,1621,5.0,1
2386,5904,0.0,0
1837,4685,0.0,0
857,580,0.0,0
6166,3749,3.0,0
5714,1915,0.0,0
4328,2899,0.0,0
6237,131,5.0,0
6334,3289,0.0,0
1891,4578,0.0,0
6635,5872,0.0,0
471,2546,5.0,1
3797,5487,0.0,0
6485,5201,0.0,0
6337,1941,0.0,0
4562,1159,0.0,0
4022,2438,0.0,0
2553,1674,0.0,0
5109,5878,4.0,0
837,199,0.0,0
3992,1744,0.0,0
5606,72,0.0,0
3408,1967,4.0,1
412,2614,0.0,0
2184,5305,0.0,0
1511,3392,0.0,0
3988,2921,0.0,0
5003,3301,0.0,0
1480,5458,0.0,0
5576,696,1.0,1
3765,3776,0.0,0
5668,5856,0.0,0
6160,1323,0.0,0
7351,1454,0.0,0
2563,1894,4.0,0
7441,444,2.0,0
1186,3779,0.0,0
7687,5581,0.0,0
842,1545,0.0,0
6417,1714,0.0,0
114,4782,0.0,0
5508,404,0.0,0
489,4244,0.0,0
7796,255,0.0,0
4320,4385,0.0,0
1203,3095,0.0,0
5072,1139,0.0,0
1181,3607,0.0,0
1987,180,0.0,0
2429,1793,0.0,0
2004,3198,0.0,0
1537,3106,0.0,0
5997,956,0.0,0
1810,1756,0.0,0
1758,3340,0.0,0
7374,3551,5.0,0
7779,3256,0.0,0
6867,2954,0.0,0
175,127,0.0,0
4136,5866,0.0,0
2174,2737,0.0,0
5586,161,3.0,0
4717,128,0.0,0
2939,1470,5.0,1
2578,5892,0.0,0
5544,4011,0.0,0
7702,4435,0.0,0
5510,1626,0.0,0
7350,2389,0.0,0
4266,5381,0.0,0
5337,5136,0.0,0
5049,3997,0.0,0
3685,3768,5.0,0
953,1204,0.0,0
6210,3330,5.0,1
4363,1093,0.0,0
2806,5029,0.0,0
982,3642,0.0,0
542,959,5.0,0
4983,3762,0.0,0
2405,5704,0.0,0
2302,3430,0.0,0
518,1908,4.0,0
6523,2968,0.0,0
3393,1850,0.0,0
7609,4470,5.0,1
171,4369,0.0,0
768,1401,0.0,0
404,2439,0.0,0
7442,592,4.0,0
1869,1349,1.0,1
4775,141,0.0,0
3078,2379,0.0,0
357,792,0.0,0
4809,1333,5.0,0
1210,1558,5.0,1
1333,3571,0.0,0
3770,4883,0.0,0
5365,2821,0.0,0
305,3087,0.0,0
2061,5841,0.0,0
6993,1904,0.0,0
4115,2023,0.0,0
7765,3598,0.0,0
6129,621,0.0,0
3305,5780,0.0,0
816,2053,0.0,0
5850,2504,0.0,0
5995,431,0.0,0
2376,2961,0.0,0
1775,3835,5.0,1
5652,1774,0.0,0
2138,391,0.0,0
2793,2356,5.0,1
1426,4055,5.0,1
5600,5578,0.0,0
1247,732,0.0,0
2184,434,0.0,0
315,3130,0.0,0
1230,4793,0.0,0
1754,1717,0.0,0
2720,2028,0.0,0
4166,226,0.0,0
3883,351,0.0,0
1878,4319,0.0,0
7870,2049,0.0,0
7055,2539,0.0,0
2956,5019,0.0,0
4801,3229,0.0,0
6608,1886,0.0,0
3277,3018,5.0,0
3712,4156,0.0,0
6025,381,5.0,0
2448,763,0.0,0
7869,5360,0.0,0
4004,241,0.0,0
6869,5483,0.0,0
926,174,0.0,0
3033,1371,1.0,0
4665,3758,1.0,1
4339,2196,0.0,0
622,3060,0.0,0
4291,2870,0.0,0
4564,3668,0.0,0
7098,3900,0.0,0
3484,2769,0.0,0
344,5269,0.0,0
1586,3820,0.0,0
1925,1064,0.0,0
1071,3441,5.0,1
1805,1753,0.0,0
6811,3787,0.0,0
2895,5804,0.0,0
324,1238,0.0,0
4039,2454,0.0,0
3971,1830,0.0,0
1724,3098,5.0,0
4692,4250,5.0,1
1410,4816,0.0,0
5724,36,0.0,0
7127,2509,0.0,0
7467,80,4.0,0
2904,1398,0.0,0
1051,1239,0.0,0
3316,873,0.0,0
1929,855,0.0,0
7637,3935,0.0,0
320,2215,0.0,0
528,5129,0.0,0
2191,436,0.0,0
432,4574,0.0,0
3364,1649,0.0,0
2739,4772,0.0,0
2569,1304,3.0,0
7346,2973,0.0,0
1069,2510,0.0,0
294,3879,0.0,0
6885,2453,0.0,0
527,2912,1.0,1
4513,2703,5.0,0
2645,2849,0.0,0
1149,2587,5.0,1
3831,2720,0.0,0
1200,4742,0.0,0
2604,400,0.0,0
4783,5273,4.0,1
6596,2426,0.0,0
3064,1441,4.0,1
2939,1287,0.0,0
5195,4294,0.0,0
4608,4691,0.0,0
2767,2939,0.0,0
2910,1884,0.0,0
773,675,0.0,0
4009,1162,0.0,0
7338,1979,0.0,0
6204,2440,0.0,0
597,5788,0.0,0
1994,793,0.0,0
863,5606,5.0,0
3133,4566,0.0,0
225,4827,0.0,0
4351,1717,0.0,0
7607,5048,4.0,1
478,2588,5.0,0
6009,4549,0.0,0
1918,3679,4.0,1
7013,1002,0.0,0
2197,5540,1.0,1
6778,1302,0.0,0
7722,4223,0.0,0
446,4330,0.0,0
1465,1418,0.0,0
1374,1371,0.0,0
7016,3930,0.0,0
1842,4121,0.0,0
217,5269,0.0,0
7805,294,4.0,0
1684,2046,0.0,0
7792,4029,1.0,1
7932,5638,0.0,0
2093,3878,3.0,1
6997,1504,5.0,1
6709,1482,4.0,0
3400,318,0.0,0
6224,3903,5.0,0
6644,4724,0.0,0
7713,1433,0.0,0
4158,4194,0.0,0
6743,3021,0.0,0
333,566,0.0,0
1256,2707,0.0,0
4887,3286,5.0,1
5290,5425,0.0,0
3452,3470,5.0,1
3353,3932,0.0,0
4976,3323,0.0,0
3193,3109,3.0,0
7964,3940,0.0,0
5933,4670,5.0,1
4834,1369,0.0,0
708,4956,0.0,0
6755,1451,0.0,0
6212,2484,0.0,0
3454,692,0.0,0
5427,526,0.0,0
2969,2512,0.0,0
7790,3526,0.0,0
427,3056,5.0,1
90,3498,0.0,0
7162,2817,0.0,0
6906,3687,0.0,0
4747,4884,0.0,0
4167,4908,0.0,0
6596,2575,0.0,0
4105,422,0.0,0
3689,3364,0.0,0
7275,624,5.0,0
5696,4902,0.0,0
4918,4917,0.0,0
3316,1010,0.0,0
2821,4861,0.0,0
6226,599,0.0,0
715,3823,0.0,0
3563,2730,4.0,1
289,1400,0.0,0
6607,5601,5.0,1
5561,1424,0.0,0
4145,3763,0.0,0
3046,1486,0.0,0
5742,5758,0.0,0
3380,3008,4.0,1
2063,2811,0.0,0
7478,4395,5.0,1
7074,1591,0.0,0
877,3278,1.0,1
1264,2780,5.0,0
6996,5394,0.0,0
794,5649,0.0,0
737,4364,0.0,0
712,1590,0.0,0
6915,1885,5.0,1
2792,5942,0.0,0
7817,174,5.0,0
7240,924,0.0,0
4949,720,4.0,0
5485,2503,0.0,0
816,342,0.0,0
1367,2711,0.0,0
6975,3603,0.0,0
7882,3519,0.0,0
5352,251,5.0,0
3176,3051,0.0,0
5489,3311,0.0,0
1242,3087,0.0,0
3281,3995,0.0,0
306,4917,0.0,0
3235,3617,0.0,0
6494,24,5.0,0
889,295,0.0,0
862,2968,0.0,0
35,5586,3.0,1
1449,4089,0.0,0
7474,5556,0.0,0
1800,279,0.0,0
2481,298,0.0,0
1849,2350,0.0,0
1010,4307,0.0,0
2118,2062,0.0,0
180,3635,0.0,0
325,1877,2.0,0
672,557,0.0,0
4996,2265,1.0,1
6025,4369,0.0,0
5907,5563,3.0,1
5111,181,5.0,1
4698,5705,4.0,1
2194,4919,0.0,0
1500,449,0.0,0
4078,2116,1.0,0
2172,4852,2.0,0
1468,5766,5.0,1
6220,5004,0.0,0
2219,2652,0.0,0
7888,5289,0.0,0
3273,3834,0.0,0
6394,911,0.0,0
6940,2628,4.0,0
4063,562,5.0,0
5143,5726,4.0,1
5005,5823,5.0,1
7694,4927,0.0,0
763,2088,0.0,0
2811,5711,0.0,0
6799,1527,0.0,0
5328,3555,1.0,0
7716,306,4.0,0
7361,3680,4.0,0
6749,3764,0.0,0
4652,4278,3.0,0
3566,3823,0.0,0
6427,5531,1.0,0
7739,64,0.0,0
4788,1848,1.0,1
7455,2824,0.0,0
5074,3905,5.0,1
1021,3365,5.0,1
323,2638,4.0,1
3129,5945,0.0,0
5522,5049,1.0,0
4560,5253,0.0,0
286,4111,0.0,0
1203,745,4.0,0
2799,4496,5.0,1
2039,3845,1.0,0
6279,4649,5.0,1
7077,5840,0.0,0
7778,1946,0.0,0
7383,2376,0.0,0
4786,1094,0.0,0
5887,4957,0.0,0
3210,1894,0.0,0
5096,2241,0.0,0
432,482,0.0,0
5547,3123,0.0,0
1066,1411,0.0,0
381,2376,0.0,0
3371,4604,5.0,1
783,576,0.0,0
3770,2256,5.0,1
4960,5366,0.0,0
3169,623,0.0,0
3395,982,0.0,0
7277,5099,0.0,0
7233,2897,1.0,1
1487,747,0.0,0
5696,4547,0.0,0
2225,2147,0.0,0
3281,3009,4.0,1
79,5316,0.0,0
1785,3154,0.0,0
6661,3605,0.0,0
2058,5203,0.0,0
5983,3473,0.0,0
6101,4970,0.0,0
6152,5213,0.0,0
729,5239,0.0,0
753,1716,0.0,0
4653,5593,0.0,0
5944,4984,0.0,0
2218,1620,0.0,0
6708,290,0.0,0
74,2705,0.0,0
5491,3245,0.0,0
568,705,0.0,0
6955,2165,0.0,0
7127,2364,3.0,0
1390,92,5.0,0
757,5191,0.0,0
6857,1093,0.0,0
4025,2473,0.0,0
1481,4942,0.0,0
4126,2784,0.0,0
3103,4718,0.0,0
6192,3375,0.0,0
2223,5451,5.0,1
7444,5837,0.0,0
5205,334,0.0,0
4799,5239,5.0,1
547,3646,0.0,0
6795,3509,0.0,0
2666,2412,0.0,0
5498,4204,0.0,0
1143,3422,5.0,1
7102,3482,0.0,0
2349,2079,0.0,0
1650,1519,0.0,0
5510,1551,0.0,0
161,4277,1.0,0
3209,4503,4.0,1
4373,4609,0.0,0
878,3379,0.0,0
7434,3154,0.0,0
7951,2507,0.0,0
5503,2329,5.0,0
5125,2709,0.0,0
3353,256,0.0,0
4034,2192,3.0,1
4336,3073,0.0,0
5137,619,0.0,0
6135,3005,0.0,0
4229,379,5.0,1
7085,436,4.0,0
1757,3047,5.0,1
2645,3158,0.0,0
6556,4485,0.0,0
6789,749,0.0,0
7445,1009,0.0,0
4577,5162,0.0,0
5363,2312,0.0,0
2569,1288,0.0,0
5953,2162,0.0,0
7088,4172,0.0,0
1148,5549,5.0,1
3750,59,0.0,0
3173,4695,0.0,0
4550,5046,0.0,0
2230,1450,0.0,0
3582,5437,0.0,0
4852,4841,0.0,0
4273,3651,0.0,0
2847,263,0.0,0
6675,4577,0.0,0
2295,3996,0.0,0
5336,3449,0.0,0
344,4421,0.0,0
6585,4391,0.0,0
1970,298,0.0,0
6714,5267,2.0,1
3072,893,4.0,0
2578,706,0.0,0
6720,3083,0.0,0
931,497,0.0,0
1130,950,0.0,0
5328,5045,0.0,0
5719,5096,0.0,0
2800,1167,0.0,0
3375,5733,5.0,0
7558,2364,0.0,0
3709,2144,0.0,0
1079,1392,0.0,0
7857,3383,0.0,0
6110,1518,0.0,0
4518,561,5.0,1
3082,4622,0.0,0
925,251,0.0,0
2565,4628,5.0,0
4648,2984,0.0,0
351,1582,4.0,1
4172,977,0.0,0
4609,3022,0.0,0
2139,1987,1.0,0
599,4091,0.0,0
7347,834,0.0,0
2466,284,0.0,0
6668,319,0.0,0
4427,4292,0.0,0
2303,4022,0.0,0
5502,5375,2.0,1
7802,151,5.0,0
4239,5945,0.0,0
5640,3730,5.0,0
7873,1594,0.0,0
1068,5617,0.0,0
5221,3608,0.0,0
7097,3259,4.0,0
349,5176,0.0,0
6680,2318,0.0,0
2294,2888,0.0,0
278,3561,0.0,0
3868,2546,0.0,0
3477,3226,0.0,0
5029,1510,0.0,0
6365,3310,0.0,0
7821,756,0.0,0
5220,4597,0.0,0
5157,3276,0.0,0
5163,1189,0.0,0
4027,5476,0.0,0
2613,5495,0.0,0
5224,639,0.0,0
780,5129,0.0,0
6357,2997,0.0,0
7732,185,0.0,0
1927,2417,0.0,0
2419,3315,0.0,0
7154,5421,0.0,0
3444,4307,0.0,0
2520,300,0.0,0
4319,296,0.0,0
1277,4915,0.0,0
7102,2979,0.0,0
5025,2140,2.0,1
2183,4141,0.0,0
1193,4112,0.0,0
7751,157,5.0,1
6456,323,0.0,0
3384,4451,1.0,1
3038,1512,0.0,0
6708,5755,5.0,0
4487,4410,0.0,0
3530,3398,0.0,0
3275,4656,0.0,0
3989,4893,0.0,0
554,5549,5.0,0
6262,1717,0.0,0
563,4840,0.0,0
7828,80,0.0,0
2807,4282,0.0,0
4351,3277,5.0,1
4694,4431,0.0,0
7111,5441,5.0,1
7167,2323,3.0,1
3957,638,0.0,0
4145,1846,0.0,0
4175,2514,0.0,0
5387,4490,0.0,0
917,4512,0.0,0
5602,4766,0.0,0
7659,625,0.0,0
6008,242,0.0,0
4058,3685,0.0,0
2551,5107,4.0,1
2040,5642,1.0,1
5752,4639,0.0,0
6707,5553,0.0,0
460,4749,5.0,0
4796,2650,1.0,1
6615,4092,5.0,1
2801,647,0.0,0
4200,3299,0.0,0
7639,4414,0.0,0
6981,4247,0.0,0
6728,4427,0.0,0
855,313,0.0,0
3040,690,0.0,0
363,4816,0.0,0
3014,2043,0.0,0
4864,1604,0.0,0
4039,1846,5.0,0
7230,2142,0.0,0
3875,2729,0.0,0
4451,3154,0.0,0
6006,1263,0.0,0
4691,5615,0.0,0
5172,4370,0.0,0
489,2084,0.0,0
6215,209,0.0,0
6623,5362,0.0,0
7072,4655,0.0,0
2681,4347,0.0,0
4074,5174,0.0,0
6308,2934,0.0,0
6736,632,0.0,0
3695,5021,0.0,0
7528,1724,0.0,0
4570,590,0.0,0
3442,4963,1.0,1
6710,2903,0.0,0
1996,3248,4.0,1
2928,2572,1.0,0
3849,4154,0.0,0
7108,120,0.0,0
656,4476,0.0,0
613,2317,0.0,0
5412,4813,0.0,0
325,2864,0.0,0
593,2556,0.0,0
6967,1888,3.0,0
2727,5128,0.0,0
3422,2789,0.0,0
7508,478,0.0,0
4647,2236,0.0,0
2332,96,0.0,0
3603,3917,5.0,1
4806,1596,0.0,0
7365,2225,0.0,0
1796,5374,0.0,0
3337,4709,0.0,0
5214,5018,5.0,1
2562,1908,0.0,0
6605,2501,0.0,0
5219,3951,3.0,0
30,2451,0.0,0
6281,2640,0.0,0
2562,4269,0.0,0
2679,2482,0.0,0
5659,4848,0.0,0
2884,528,0.0,0
3735,1607,0.0,0
5646,2558,0.0,0
7447,1400,4.0,1
5843,2644,0.0,0
2444,5926,0.0,0
1782,1946,0.0,0
6156,4876,0.0,0
988,786,0.0,0
1068,4207,0.0,0
3668,2057,5.0,0
3981,173,0.0,0
4991,970,0.0,0
3410,3091,0.0,0
1599,5881,0.0,0
2837,4085,0.0,0
3596,3494,0.0,0
916,2392,0.0,0
6006,1799,0.0,0
2536,2591,0.0,0
7544,736,0.0,0
7520,4306,0.0,0
3576,906,0.0,0
6673,1030,0.0,0
4218,4259,0.0,0
4655,1877,0.0,0
2244,946,0.0,0
2350,3342,4.0,0
5019,5883,4.0,1
4642,602,5.0,0
3370,1958,0.0,0
4828,437,4.0,0
5237,4880,0.0,0
957,3300,0.0,0
6718,5113,0.0,0
2554,2347,0.0,0
3008,2891,5.0,0
596,1886,1.0,1
2772,2801,5.0,0
5380,2345,3.0,1
4744,3016,5.0,0
3603,1521,0.0,0
4658,5338,5.0,0
7943,1221,0.0,0
1515,639,0.0,0
6684,2854,0.0,0
4336,1334,0.0,0
5788,3076,4.0,1
5299,4454,0.0,0
1863,1651,0.0,0
5461,3267,0.0,0
3151,4881,5.0,1
3732,4405,1.0,1
5799,1710,0.0,0
139,1221,0.0,0
3912,1885,5.0,1
7379,317,0.0,0
6932,3208,0.0,0
6487,2786,0.0,0
4195,5793,0.0,0
3632,3872,0.0,0
16,5867,0.0,0
729,3346,0.0,0
857,4763,0.0,0
5845,4347,0.0,0
4601,3024,5.0,0
189,575,0.0,0
1169,2280,0.0,0
470,3781,0.0,0
7868,4322,0.0,0
7476,2165,0.0,0
5710,1201,0.0,0
7410,2706,4.0,1
4414,953,0.0,0
4620,2712,0.0,0
747,3906,0.0,0
7624,1904,0.0,0
5548,92,0.0,0
3315,1639,0.0,0
2824,5027,0.0,0
3417,4600,1.0,0
5097,1934,0.0,0
4154,3566,0.0,0
7904,1822,0.0,0
6325,3006,5.0,0
4005,1276,0.0,0
1989,412,5.0,1
5928,3683,0.0,0
4216,5612,0.0,0
5192,2237,0.0,0
6891,2515,5.0,1
773,4757,0.0,0
4423,4930,3.0,0
6400,5190,0.0,0
2229,1163,0.0,0
4520,2941,0.0,0
2296,3435,0.0,0
1315,5284,0.0,0
5640,3503,0.0,0
6869,4311,0.0,0
7936,630,0.0,0
4046,4655,0.0,0
5585,129,0.0,0
7433,244,5.0,1
7552,4044,0.0,0
1019,915,0.0,0
114,5412,5.0,0
4981,307,0.0,0
7622,2219,0.0,0
4464,1618,0.0,0
5988,5530,0.0,0
1882,1231,0.0,0
6656,3315,0.0,0
6698,3724,0.0,0
4845,4875,5.0,0
7594,1839,1.0,0
5018,2868,0.0,0
2105,3232,0.0,0
7181,3681,0.0,0
3233,2687,0.0,0
5563,2537,0.0,0
5119,2530,0.0,0
3042,3028,0.0,0
2626,3565,0.0,0
6636,727,0.0,0
7152,1845,0.0,0
7114,5853,0.0,0
373,828,5.0,1
77,4599,0.0,0
2704,1397,0.0,0
5776,5887,3.0,0
4348,1518,0.0,0
1554,5696,0.0,0
3811,3417,0.0,0
653,1040,0.0,0
1749,2521,4.0,0
6640,2349,0.0,0
2342,2561,1.0,1
3986,1560,0.0,0
510,3559,0.0,0
3317,3777,0.0,0
1829,759,0.0,0
7722,4012,0.0,0
3347,5409,0.0,0
1632,4981,5.0,1
3227,1577,0.0,0
331,2452,5.0,1
987,1960,0.0,0
3427,741,0.0,0
7779,648,5.0,1
2343,39,0.0,0
5462,5776,0.0,0
335,5497,0.0,0
3826,520,5.0,0
7511,4311,0.0,0
2319,4923,0.0,0
7117,570,0.0,0
381,2277,5.0,1
6127,2286,0.0,0
4932,940,0.0,0
4018,4229,0.0,0
3001,2711,0.0,0
4176,5079,0.0,0
5508,5322,0.0,0
3972,5553,0.0,0
3971,228,0.0,0
4877,4976,0.0,0
5011,3152,0.0,0
1481,3415,0.0,0
4978,589,0.0,0
2369,1449,0.0,0
284,2430,0.0,0
3191,5616,3.0,0
3995,2765,5.0,1
4081,5239,0.0,0
4919,462,0.0,0
2563,4006,0.0,0
6501,4894,0.0,0
1841,3557,0.0,0
1487,3281,1.0,0
6857,3583,0.0,0
665,619,5.0,1
1254,1280,5.0,0
1378,4671,0.0,0
3890,5489,0.0,0
5851,2060,0.0,0
1435,3620,0.0,0
3195,5661,0.0,0
3855,4872,5.0,0
1600,912,4.0,0
3573,5327,0.0,0
339,5390,0.0,0
295,5513,0.0,0
3134,1338,0.0,0
4823,3233,1.0,1
2142,4506,0.0,0
7911,3765,0.0,0
2104,5332,1.0,1
666,4350,0.0,0
355,2829,5.0,0
6824,3403,0.0,0
7946,186,0.0,0
204,55,0.0,0
6448,1584,0.0,0
1003,5583,0.0,0
5098,2573,0.0,0
5838,2403,0.0,0
5230,323,0.0,0
6784,4633,0.0,0
5146,4920,0.0,0
3961,4536,0.0,0
1755,801,0.0,0
627,4330,0.0,0
361,5076,4.0,1
2271,314,5.0,0
7144,4813,0.0,0
2579,5697,0.0,0
6157,4281,0.0,0
1194,1512,0.0,0
224,2544,0.0,0
2675,2125,0.0,0
6872,2004,5.0,0
3401,4678,1.0,1
6369,4514,0.0,0
7162,3950,0.0,0
4912,1240,0.0,0
2484,5178,0.0,0
3543,4390,0.0,0
4734,138,0.0,0
3094,4105,0.0,0
7566,2386,0.0,0
6671,3964,0.0,0
3526,2525,0.0,0
4413,4768,5.0,1
7894,630,0.0,0
7498,1763,2.0,0
5170,4375,4.0,1
7666,3542,0.0,0
7916,3646,5.0,1
5686,4147,0.0,0
223,5005,5.0,1
901,4559,0.0,0
47,4671,0.0,0
6896,3997,0.0,0
1492,232,0.0,0
733,1034,5.0,1
322,423,0.0,0
3100,440,0.0,0
4077,3140,5.0,1
247,4007,1.0,0
6350,204,0.0,0
5564,1783,0.0,0
7297,4085,0.0,0
7,4570,0.0,0
6278,3511,5.0,0
5705,1886,0.0,0
3844,429,0.0,0
7180,1980,0.0,0
226,3078,0.0,0
7374,1144,0.0,0
6797,801,0.0,0
2906,5167,0.0,0
149,1168,0.0,0
7135,47,0.0,0
6292,240,0.0,0
2689,499,0.0,0
